job_id,job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,employment_type,posted_year,company_size,average_salary,salary_range,experience_category,remote_flag,high_salary_job,job_age
NOLJQ52WSPOF,Applied Scientist,Research Lab,Tech,Germany,Berlin,Hybrid,Entry,0,51730,83438,Full-time,2026,Small,67584.0,31708,Junior,0,0,0
JXURGOWYOO5Y,Data Scientist,Research Lab,Retail,Germany,Hamburg,Onsite,Mid,2,94400,117204,Full-time,2020,Medium,105802.0,22804,Junior,0,0,6
4Y9IK01L0VDP,Data Analyst,Research Lab,Retail,Germany,Hamburg,Hybrid,Mid,2,102443,121924,Full-time,2026,Medium,112183.5,19481,Junior,0,1,0
LSE45BG34IQ7,MLOps Engineer,Startup,Healthcare,USA,San Francisco,Onsite,Entry,0,56035,80211,Full-time,2024,Medium,68123.0,24176,Junior,0,0,2
BNVG5VMF60YK,Data Analyst,Startup,Finance,Australia,Remote,Remote,Senior,5,153989,173751,Full-time,2026,Small,163870.0,19762,Experienced,1,1,0
HXS58YREG2IV,AI Researcher,Research Lab,Healthcare,India,Hyderabad,Onsite,Senior,5,146943,167336,Full-time,2026,Medium,157139.5,20393,Experienced,0,1,0
KSWVA984UVKY,Data Analyst,Startup,Healthcare,UK,London,Hybrid,Mid,2,94529,125991,Full-time,2022,Medium,110260.0,31462,Junior,0,1,4
F1622VXYZX9J,Data Analyst,MNC,Retail,Germany,Hamburg,Onsite,Entry,0,62070,66157,Full-time,2024,Large,64113.5,4087,Junior,0,0,2
0IT26YS445GD,Machine Learning Engineer,Research Lab,Healthcare,Canada,Remote,Remote,Mid,2,101881,123318,Full-time,2026,Small,112599.5,21437,Junior,1,1,0
II5P5NVQEBWU,Applied Scientist,Startup,Retail,Australia,Brisbane,Hybrid,Entry,0,64572,71374,Full-time,2024,Small,67973.0,6802,Junior,0,0,2
O5F9M969F5GC,AI Researcher,Research Lab,Finance,Australia,Brisbane,Hybrid,Mid,2,95134,125791,Full-time,2020,Small,110462.5,30657,Junior,0,1,6
UF22EPPPRAT0,Data Scientist,MNC,Education,UK,London,Hybrid,Entry,0,53122,65587,Full-time,2025,Small,59354.5,12465,Junior,0,0,1
YMENVG3KK0VM,MLOps Engineer,Startup,Healthcare,Australia,Sydney,Onsite,Entry,0,64768,81062,Full-time,2022,Small,72915.0,16294,Junior,0,0,4
I9HASEZ2NX1W,Applied Scientist,Startup,Tech,India,Bangalore,Hybrid,Entry,0,60708,65646,Full-time,2020,Large,63177.0,4938,Junior,0,0,6
EJZHYAPDSWZP,Data Scientist,Research Lab,Education,USA,Seattle,Hybrid,Mid,2,91928,114263,Full-time,2020,Small,103095.5,22335,Junior,0,0,6
HJSHZKBRH7LA,MLOps Engineer,Startup,Tech,UK,Remote,Remote,Senior,5,153684,173813,Full-time,2025,Medium,163748.5,20129,Experienced,1,1,1
C06XQ9JB354M,MLOps Engineer,MNC,Retail,India,Remote,Remote,Senior,5,152100,158797,Full-time,2020,Small,155448.5,6697,Experienced,1,1,6
XL68J0NMEOQ4,MLOps Engineer,MNC,Retail,USA,Remote,Remote,Senior,5,150630,160465,Full-time,2020,Small,155547.5,9835,Experienced,1,1,6
D6RUPW2W5506,Data Analyst,MNC,Tech,Australia,Sydney,Onsite,Entry,0,64542,78476,Full-time,2023,Small,71509.0,13934,Junior,0,0,3
ZY1UU9YMSZDX,Machine Learning Engineer,MNC,Healthcare,USA,Austin,Hybrid,Entry,0,60874,87160,Full-time,2025,Medium,74017.0,26286,Junior,0,0,1
A7SQRF1LLKST,Data Analyst,MNC,Finance,India,Delhi,Onsite,Entry,0,51291,80043,Full-time,2023,Large,65667.0,28752,Junior,0,0,3
QERXDOUADVWK,Applied Scientist,Research Lab,Finance,UK,Remote,Remote,Mid,2,100724,127002,Full-time,2023,Medium,113863.0,26278,Junior,1,1,3
4L1VZNQDXAMW,AI Researcher,Research Lab,Education,Germany,Remote,Remote,Entry,0,56125,88006,Full-time,2020,Small,72065.5,31881,Junior,1,0,6
0OJHE4H3GM1B,MLOps Engineer,Research Lab,Education,India,Hyderabad,Hybrid,Senior,5,142018,169762,Full-time,2023,Large,155890.0,27744,Experienced,0,1,3
A0TPV726YG3D,MLOps Engineer,Research Lab,Education,Canada,Toronto,Onsite,Mid,2,104462,115546,Full-time,2024,Medium,110004.0,11084,Junior,0,1,2
J88QEOZ0KZ4Z,Applied Scientist,Research Lab,Finance,UK,Birmingham,Onsite,Entry,0,53291,71871,Full-time,2024,Large,62581.0,18580,Junior,0,0,2
EZ9GTWZ1UU7Z,MLOps Engineer,Research Lab,Education,Germany,Hamburg,Onsite,Senior,5,144684,168840,Full-time,2026,Small,156762.0,24156,Experienced,0,1,0
NBCJ29YFC2HT,AI Researcher,MNC,Tech,Canada,Remote,Remote,Entry,0,60094,87135,Full-time,2025,Large,73614.5,27041,Junior,1,0,1
I22KX7N89LTA,AI Researcher,Startup,Education,India,Delhi,Onsite,Mid,2,104235,119518,Full-time,2026,Small,111876.5,15283,Junior,0,1,0
NV0H0GQ9C80E,Data Scientist,MNC,Healthcare,Australia,Brisbane,Onsite,Senior,5,149119,163658,Full-time,2021,Small,156388.5,14539,Experienced,0,1,5
Q7B7V1W4K2TC,MLOps Engineer,MNC,Education,Canada,Toronto,Hybrid,Mid,2,93603,111025,Full-time,2024,Small,102314.0,17422,Junior,0,0,2
TOM5XLK8WRU1,MLOps Engineer,Startup,Tech,Canada,Remote,Remote,Mid,2,100959,116337,Full-time,2023,Small,108648.0,15378,Junior,1,1,3
8YL68NTK63N2,Data Analyst,MNC,Tech,Australia,Brisbane,Onsite,Entry,0,54856,86349,Full-time,2021,Medium,70602.5,31493,Junior,0,0,5
G8TACY15PDTZ,MLOps Engineer,MNC,Tech,Canada,Remote,Remote,Entry,0,62237,87480,Full-time,2021,Small,74858.5,25243,Junior,1,0,5
DB2UUIJNWPAY,Applied Scientist,Startup,Education,UK,Manchester,Onsite,Entry,0,51036,89771,Full-time,2025,Large,70403.5,38735,Junior,0,0,1
7D2KD1POXRTE,Data Analyst,Research Lab,Healthcare,USA,New York,Onsite,Mid,2,100388,109721,Full-time,2022,Large,105054.5,9333,Junior,0,0,4
TTEAVT8K06MO,MLOps Engineer,Research Lab,Finance,Australia,Melbourne,Onsite,Entry,0,52637,71029,Full-time,2021,Large,61833.0,18392,Junior,0,0,5
G24479QTKCD0,Data Analyst,MNC,Healthcare,Germany,Remote,Remote,Entry,0,52100,86997,Full-time,2025,Small,69548.5,34897,Junior,1,0,1
6LQWLVUNLPAI,Machine Learning Engineer,Research Lab,Retail,USA,Boston,Hybrid,Entry,0,54533,76779,Full-time,2021,Large,65656.0,22246,Junior,0,0,5
Q1RDXCK36H0W,MLOps Engineer,Startup,Tech,Australia,Melbourne,Hybrid,Mid,2,103919,121619,Full-time,2025,Small,112769.0,17700,Junior,0,1,1
HBJ6TXFO6V4E,Applied Scientist,Research Lab,Tech,Canada,Vancouver,Onsite,Senior,5,146500,166923,Full-time,2024,Small,156711.5,20423,Experienced,0,1,2
Y1FFUU5F07B1,Machine Learning Engineer,Startup,Healthcare,Australia,Remote,Remote,Senior,5,146052,162668,Full-time,2020,Large,154360.0,16616,Experienced,1,1,6
QQB9LZS34JTG,MLOps Engineer,MNC,Healthcare,India,Pune,Onsite,Mid,2,99628,126408,Full-time,2026,Small,113018.0,26780,Junior,0,1,0
SM5RRVSFFCXH,Machine Learning Engineer,Startup,Healthcare,Canada,Vancouver,Hybrid,Entry,0,59863,88504,Full-time,2026,Small,74183.5,28641,Junior,0,0,0
3ZRRHF4ABUFW,Data Scientist,Research Lab,Finance,Australia,Remote,Remote,Mid,2,90916,110450,Full-time,2022,Small,100683.0,19534,Junior,1,0,4
W5038HVQRHOF,Applied Scientist,Startup,Education,Canada,Montreal,Hybrid,Senior,5,150807,171738,Full-time,2022,Small,161272.5,20931,Experienced,0,1,4
VCNEAS6Y3VG6,Applied Scientist,Startup,Education,Australia,Melbourne,Onsite,Mid,2,98246,129654,Full-time,2020,Small,113950.0,31408,Junior,0,1,6
TA7YPP5ZP7R1,AI Researcher,Research Lab,Education,UK,London,Onsite,Senior,5,141600,168942,Full-time,2021,Medium,155271.0,27342,Experienced,0,1,5
K5OGZ2UEAXYL,AI Researcher,Startup,Finance,UK,Remote,Remote,Entry,0,56980,86350,Full-time,2024,Medium,71665.0,29370,Junior,1,0,2
NJY1O2RNTJLM,MLOps Engineer,MNC,Finance,Germany,Frankfurt,Onsite,Senior,5,154008,176603,Full-time,2020,Large,165305.5,22595,Experienced,0,1,6
HOMTZZF8ADF7,Data Analyst,Startup,Tech,India,Hyderabad,Hybrid,Entry,0,54310,72266,Full-time,2022,Small,63288.0,17956,Junior,0,0,4
N9WSZV83XPHX,Applied Scientist,MNC,Finance,Canada,Remote,Remote,Senior,5,140550,174644,Full-time,2024,Large,157597.0,34094,Experienced,1,1,2
GBIAF92MOVS0,Data Scientist,Startup,Education,Australia,Remote,Remote,Senior,5,144661,178794,Full-time,2026,Large,161727.5,34133,Experienced,1,1,0
I8QOAGSUSMES,AI Researcher,Research Lab,Education,Canada,Vancouver,Hybrid,Mid,2,94098,127747,Full-time,2023,Medium,110922.5,33649,Junior,0,1,3
8QQVAECW9YIL,AI Researcher,Research Lab,Education,Canada,Toronto,Hybrid,Mid,2,90159,127964,Full-time,2026,Medium,109061.5,37805,Junior,0,1,0
Y3C7RM6J8Y6R,Machine Learning Engineer,Startup,Finance,India,Bangalore,Hybrid,Mid,2,104299,113696,Full-time,2021,Small,108997.5,9397,Junior,0,1,5
M2EC8RA484NL,Applied Scientist,MNC,Retail,India,Remote,Remote,Senior,5,142996,171748,Full-time,2022,Medium,157372.0,28752,Experienced,1,1,4
SP7BM41QESLA,MLOps Engineer,Startup,Retail,India,Hyderabad,Onsite,Entry,0,59519,68301,Full-time,2022,Medium,63910.0,8782,Junior,0,0,4
JJ8MGPP1NOQU,Applied Scientist,Research Lab,Finance,Canada,Toronto,Hybrid,Senior,5,153339,158272,Full-time,2025,Medium,155805.5,4933,Experienced,0,1,1
H20RAPE6WTLR,AI Researcher,Research Lab,Education,India,Chennai,Onsite,Mid,2,90781,118054,Full-time,2020,Large,104417.5,27273,Junior,0,0,6
3RWQMMU7JAE5,Applied Scientist,Startup,Education,India,Remote,Remote,Entry,0,59435,86294,Full-time,2025,Large,72864.5,26859,Junior,1,0,1
YR06NKWFG3MW,Applied Scientist,MNC,Tech,India,Pune,Hybrid,Mid,2,91296,110308,Full-time,2022,Small,100802.0,19012,Junior,0,0,4
JXJQ5NV8OGA0,MLOps Engineer,MNC,Tech,Germany,Hamburg,Hybrid,Senior,5,143450,160469,Full-time,2023,Small,151959.5,17019,Experienced,0,1,3
TAO1CJFX5LIK,MLOps Engineer,Startup,Finance,USA,Remote,Remote,Mid,2,98630,110590,Full-time,2020,Small,104610.0,11960,Junior,1,0,6
Q57TE8TVQ05P,MLOps Engineer,Research Lab,Education,Australia,Melbourne,Hybrid,Mid,2,95073,116376,Full-time,2023,Large,105724.5,21303,Junior,0,0,3
LOFAS1EKTYR1,AI Researcher,Startup,Retail,India,Remote,Remote,Mid,2,103073,114598,Full-time,2024,Small,108835.5,11525,Junior,1,1,2
OUOF0ONJPI16,MLOps Engineer,Research Lab,Healthcare,USA,Austin,Onsite,Entry,0,54664,86248,Full-time,2025,Large,70456.0,31584,Junior,0,0,1
GKWWJWGABTGD,AI Researcher,Startup,Retail,Germany,Munich,Hybrid,Entry,0,61912,65268,Full-time,2021,Small,63590.0,3356,Junior,0,0,5
HP2RNZBC1FJO,Applied Scientist,MNC,Finance,India,Remote,Remote,Mid,2,93148,113194,Full-time,2026,Medium,103171.0,20046,Junior,1,0,0
I1P0BQ1S9RYL,AI Researcher,Startup,Tech,USA,Remote,Remote,Senior,5,152201,173008,Full-time,2024,Small,162604.5,20807,Experienced,1,1,2
MBY9IPA2VOI8,Applied Scientist,Research Lab,Retail,Germany,Hamburg,Hybrid,Entry,0,61278,84536,Full-time,2021,Medium,72907.0,23258,Junior,0,0,5
RYM81CMFTDRL,Applied Scientist,Research Lab,Healthcare,USA,Remote,Remote,Entry,0,63197,79375,Full-time,2025,Small,71286.0,16178,Junior,1,0,1
0JBZUTRUTLQ5,Applied Scientist,Research Lab,Finance,USA,Seattle,Onsite,Mid,2,91128,122404,Full-time,2021,Medium,106766.0,31276,Junior,0,0,5
AWNGA41IZXTN,Applied Scientist,Research Lab,Retail,Germany,Hamburg,Hybrid,Mid,2,102545,123070,Full-time,2021,Large,112807.5,20525,Junior,0,1,5
LDXB7GBDGBXN,Data Analyst,Research Lab,Education,Germany,Frankfurt,Hybrid,Senior,5,151490,174342,Full-time,2022,Small,162916.0,22852,Experienced,0,1,4
ZA7X73QXM063,MLOps Engineer,Startup,Education,Germany,Remote,Remote,Senior,5,144355,172334,Full-time,2020,Large,158344.5,27979,Experienced,1,1,6
8D0TGSIWG0OD,MLOps Engineer,Research Lab,Healthcare,USA,New York,Hybrid,Entry,0,61050,80031,Full-time,2025,Large,70540.5,18981,Junior,0,0,1
2TSXTV76T94O,MLOps Engineer,MNC,Healthcare,UK,Remote,Remote,Entry,0,59968,72887,Full-time,2024,Large,66427.5,12919,Junior,1,0,2
J8QO09VS9KKH,AI Researcher,Startup,Healthcare,India,Delhi,Hybrid,Senior,5,149071,171753,Full-time,2024,Large,160412.0,22682,Experienced,0,1,2
BMENUI3DO700,Data Analyst,Startup,Retail,Canada,Remote,Remote,Entry,0,63528,87596,Full-time,2025,Large,75562.0,24068,Junior,1,0,1
0UCC1M3O55IX,Applied Scientist,Startup,Retail,USA,Austin,Onsite,Entry,0,50886,74987,Full-time,2024,Small,62936.5,24101,Junior,0,0,2
SHB0OQVSHKOE,Data Scientist,MNC,Education,Germany,Munich,Onsite,Mid,2,102211,106615,Full-time,2024,Medium,104413.0,4404,Junior,0,0,2
S1EEURXHW0IC,Data Analyst,MNC,Education,Germany,Remote,Remote,Mid,2,91467,108687,Full-time,2025,Medium,100077.0,17220,Junior,1,0,1
LVAK9W9PFB3H,AI Researcher,Startup,Tech,UK,Manchester,Hybrid,Entry,0,51841,89234,Full-time,2020,Small,70537.5,37393,Junior,0,0,6
AYEQAHTHSJR0,Machine Learning Engineer,Research Lab,Tech,Canada,Remote,Remote,Mid,2,96170,124103,Full-time,2025,Large,110136.5,27933,Junior,1,1,1
K2WBXANJ4X5A,MLOps Engineer,MNC,Finance,USA,San Francisco,Hybrid,Entry,0,56237,81663,Full-time,2025,Small,68950.0,25426,Junior,0,0,1
H8UZB7KR0AYM,AI Researcher,Startup,Education,Germany,Berlin,Hybrid,Entry,0,54519,67031,Full-time,2025,Medium,60775.0,12512,Junior,0,0,1
8IMOE0SY5YPU,Data Analyst,MNC,Education,UK,Remote,Remote,Senior,5,145395,169718,Full-time,2024,Small,157556.5,24323,Experienced,1,1,2
T25LZSE99F77,AI Researcher,Startup,Education,India,Hyderabad,Onsite,Senior,5,148732,178574,Full-time,2020,Small,163653.0,29842,Experienced,0,1,6
BL98K03W0FGE,Data Scientist,Research Lab,Education,Germany,Remote,Remote,Senior,5,144372,174844,Full-time,2024,Large,159608.0,30472,Experienced,1,1,2
YMYRSVZN4REG,Data Scientist,MNC,Tech,India,Hyderabad,Onsite,Entry,0,54421,78534,Full-time,2021,Large,66477.5,24113,Junior,0,0,5
C795RLQIOB0N,AI Researcher,MNC,Education,Australia,Remote,Remote,Entry,0,62164,83741,Full-time,2024,Large,72952.5,21577,Junior,1,0,2
SQ3B9SO0USWB,AI Researcher,MNC,Retail,Canada,Montreal,Onsite,Entry,0,64489,74979,Full-time,2026,Medium,69734.0,10490,Junior,0,0,0
K7Y6QXDSGV6T,Data Analyst,MNC,Healthcare,UK,Remote,Remote,Mid,2,97387,105816,Full-time,2021,Medium,101601.5,8429,Junior,1,0,5
DLXZF0DZWDZ0,Applied Scientist,Research Lab,Finance,Canada,Toronto,Onsite,Mid,2,96204,123033,Full-time,2023,Small,109618.5,26829,Junior,0,1,3
5FF1BL08KG68,Data Scientist,Research Lab,Healthcare,India,Delhi,Hybrid,Senior,5,140200,170028,Full-time,2023,Medium,155114.0,29828,Experienced,0,1,3
5IVROCVITWU3,Data Scientist,Startup,Finance,Canada,Remote,Remote,Senior,5,140902,176406,Full-time,2022,Small,158654.0,35504,Experienced,1,1,4
UVLDD9FKXZUU,Data Analyst,Research Lab,Education,India,Remote,Remote,Senior,5,145901,156174,Full-time,2020,Medium,151037.5,10273,Experienced,1,1,6
14CQE4LOHHCU,MLOps Engineer,Research Lab,Tech,Germany,Frankfurt,Hybrid,Entry,0,57924,88726,Full-time,2025,Large,73325.0,30802,Junior,0,0,1
4JUW7WR0R35I,AI Researcher,Startup,Tech,Australia,Melbourne,Hybrid,Senior,5,141936,155785,Full-time,2023,Large,148860.5,13849,Experienced,0,1,3
9OMUWAHK2LSL,Data Scientist,Startup,Healthcare,USA,San Francisco,Onsite,Senior,5,145592,167977,Full-time,2025,Large,156784.5,22385,Experienced,0,1,1
G47RRBEFQ56Q,Data Analyst,Research Lab,Tech,Canada,Remote,Remote,Entry,0,63682,82074,Full-time,2022,Large,72878.0,18392,Junior,1,0,4
THY25M8KB9W4,Applied Scientist,Research Lab,Retail,Australia,Melbourne,Onsite,Senior,5,143070,174503,Full-time,2020,Medium,158786.5,31433,Experienced,0,1,6
JD5N3KSGNBHD,Applied Scientist,Startup,Retail,Australia,Brisbane,Hybrid,Entry,0,64826,81385,Full-time,2021,Small,73105.5,16559,Junior,0,0,5
F537YE0QZSA7,MLOps Engineer,Research Lab,Tech,Germany,Hamburg,Hybrid,Mid,2,95460,120298,Full-time,2020,Small,107879.0,24838,Junior,0,1,6
A1WHHKT1YJFE,Applied Scientist,Research Lab,Education,Canada,Montreal,Onsite,Mid,2,91677,111769,Full-time,2024,Medium,101723.0,20092,Junior,0,0,2
72UGL6TBB6BN,Data Scientist,MNC,Retail,Canada,Vancouver,Hybrid,Entry,0,52932,88090,Full-time,2024,Large,70511.0,35158,Junior,0,0,2
WL3ZYT91QE37,Data Analyst,Startup,Retail,Australia,Brisbane,Onsite,Mid,2,95085,127428,Full-time,2025,Large,111256.5,32343,Junior,0,1,1
F6JNG7L4LRCE,Data Analyst,MNC,Finance,UK,London,Hybrid,Entry,0,54624,76423,Full-time,2024,Large,65523.5,21799,Junior,0,0,2
32LX2TOOWT9N,AI Researcher,Startup,Education,India,Bangalore,Onsite,Mid,2,97063,119265,Full-time,2024,Medium,108164.0,22202,Junior,0,1,2
XC7URVQT3G8C,Data Scientist,Research Lab,Education,Canada,Toronto,Onsite,Entry,0,62637,77416,Full-time,2022,Medium,70026.5,14779,Junior,0,0,4
HFU131XQKWQH,AI Researcher,MNC,Education,Australia,Sydney,Onsite,Entry,0,63014,87267,Full-time,2022,Medium,75140.5,24253,Junior,0,0,4
A9OEKNTBZ3M5,Data Scientist,Startup,Retail,Australia,Sydney,Hybrid,Senior,5,151505,174338,Full-time,2023,Large,162921.5,22833,Experienced,0,1,3
NTXRGN74F9YE,Data Scientist,Research Lab,Tech,Germany,Frankfurt,Onsite,Mid,2,92359,128636,Full-time,2023,Large,110497.5,36277,Junior,0,1,3
E346Z7WQP3NI,Data Analyst,Research Lab,Tech,UK,Remote,Remote,Entry,0,59468,81323,Full-time,2026,Large,70395.5,21855,Junior,1,0,0
OTN9UZERYF09,AI Researcher,MNC,Education,India,Delhi,Onsite,Mid,2,91281,122149,Full-time,2024,Small,106715.0,30868,Junior,0,0,2
W2LBM2QSQ0P8,AI Researcher,MNC,Finance,India,Bangalore,Hybrid,Senior,5,140578,177775,Full-time,2024,Large,159176.5,37197,Experienced,0,1,2
WUUXK0AREC2J,Applied Scientist,MNC,Healthcare,Germany,Hamburg,Onsite,Entry,0,64055,73419,Full-time,2020,Large,68737.0,9364,Junior,0,0,6
0XNG2IGSB98V,Machine Learning Engineer,MNC,Retail,USA,San Francisco,Onsite,Senior,5,152621,167555,Full-time,2021,Large,160088.0,14934,Experienced,0,1,5
H0MX1EGOK01T,Data Analyst,Research Lab,Retail,UK,Birmingham,Onsite,Entry,0,57775,73605,Full-time,2021,Large,65690.0,15830,Junior,0,0,5
7QY8YB7W8P74,AI Researcher,MNC,Healthcare,UK,Remote,Remote,Mid,2,103145,108220,Full-time,2022,Large,105682.5,5075,Junior,1,0,4
00VHMYGTY3AD,Data Scientist,Research Lab,Retail,Canada,Vancouver,Hybrid,Senior,5,145759,162189,Full-time,2025,Medium,153974.0,16430,Experienced,0,1,1
AD7X48WZE4EX,MLOps Engineer,Research Lab,Finance,Germany,Remote,Remote,Entry,0,64680,68632,Full-time,2025,Small,66656.0,3952,Junior,1,0,1
7W7JP61LFC1N,AI Researcher,Startup,Healthcare,Germany,Frankfurt,Hybrid,Senior,5,153316,163672,Full-time,2021,Medium,158494.0,10356,Experienced,0,1,5
OXDTPWDPJBC0,Data Analyst,Startup,Retail,USA,San Francisco,Hybrid,Senior,5,142438,176393,Full-time,2025,Small,159415.5,33955,Experienced,0,1,1
FLOAZ1RO03CI,Data Analyst,Research Lab,Retail,USA,Seattle,Onsite,Mid,2,91985,123587,Full-time,2024,Medium,107786.0,31602,Junior,0,1,2
B9XN4M41KHT8,MLOps Engineer,Startup,Healthcare,Germany,Hamburg,Onsite,Mid,2,101401,117782,Full-time,2020,Large,109591.5,16381,Junior,0,1,6
5PGBA9IN2XR8,Data Analyst,Startup,Tech,Australia,Melbourne,Hybrid,Entry,0,55558,66836,Full-time,2022,Large,61197.0,11278,Junior,0,0,4
3YQY5FU7BFXQ,Applied Scientist,Startup,Finance,USA,New York,Hybrid,Entry,0,61490,86259,Full-time,2021,Small,73874.5,24769,Junior,0,0,5
3DW4C3EVWCHM,MLOps Engineer,Research Lab,Retail,India,Bangalore,Onsite,Mid,2,95312,108958,Full-time,2025,Large,102135.0,13646,Junior,0,0,1
421VMEFOZTP7,Data Scientist,Startup,Tech,Canada,Remote,Remote,Mid,2,102960,125715,Full-time,2024,Medium,114337.5,22755,Junior,1,1,2
CA7ZVKY2REFJ,Data Analyst,MNC,Finance,India,Remote,Remote,Mid,2,92859,125006,Full-time,2025,Small,108932.5,32147,Junior,1,1,1
R8W2MAIETDN1,Applied Scientist,Research Lab,Finance,Canada,Remote,Remote,Senior,5,147605,175527,Full-time,2025,Small,161566.0,27922,Experienced,1,1,1
EF46RF7BNHJW,Data Analyst,Startup,Tech,Germany,Remote,Remote,Entry,0,62130,66718,Full-time,2024,Small,64424.0,4588,Junior,1,0,2
SCIQUP06IDII,Data Analyst,Startup,Retail,India,Remote,Remote,Mid,2,104604,112230,Full-time,2020,Medium,108417.0,7626,Junior,1,1,6
F7QNEZW9HEYC,Machine Learning Engineer,Startup,Retail,Canada,Toronto,Hybrid,Mid,2,97513,118704,Full-time,2021,Medium,108108.5,21191,Junior,0,1,5
2WWG84D4R9V4,AI Researcher,Startup,Retail,India,Delhi,Hybrid,Entry,0,62061,73082,Full-time,2021,Medium,67571.5,11021,Junior,0,0,5
866PB90SPO3Z,Data Scientist,MNC,Retail,UK,London,Onsite,Senior,5,143940,157722,Full-time,2024,Small,150831.0,13782,Experienced,0,1,2
EKXDRKZ40AQ1,MLOps Engineer,MNC,Finance,Australia,Melbourne,Onsite,Entry,0,62941,77137,Full-time,2025,Medium,70039.0,14196,Junior,0,0,1
C6LBPJ8T22C5,MLOps Engineer,Startup,Education,Australia,Sydney,Onsite,Senior,5,154909,177107,Full-time,2022,Small,166008.0,22198,Experienced,0,1,4
WNGUCZH9IER7,Applied Scientist,Research Lab,Finance,USA,Austin,Hybrid,Mid,2,102339,129412,Full-time,2026,Small,115875.5,27073,Junior,0,1,0
YJCMRSEZYTKW,MLOps Engineer,Research Lab,Tech,Germany,Hamburg,Hybrid,Senior,5,143085,170003,Full-time,2020,Small,156544.0,26918,Experienced,0,1,6
8CFEFFH8AOY7,Data Analyst,MNC,Retail,UK,Remote,Remote,Mid,2,97272,129173,Full-time,2025,Small,113222.5,31901,Junior,1,1,1
A24SMUX2RXTT,Data Analyst,MNC,Education,Germany,Remote,Remote,Entry,0,52161,75043,Full-time,2021,Medium,63602.0,22882,Junior,1,0,5
1BMQF7ZK94YX,Machine Learning Engineer,Startup,Finance,India,Pune,Hybrid,Mid,2,91915,106348,Full-time,2022,Large,99131.5,14433,Junior,0,0,4
GUBLMNTFK7OR,Machine Learning Engineer,MNC,Healthcare,India,Pune,Hybrid,Mid,2,92556,105140,Full-time,2025,Large,98848.0,12584,Junior,0,0,1
K6819Y207MER,Data Scientist,Startup,Education,Canada,Montreal,Hybrid,Senior,5,141914,165095,Full-time,2020,Medium,153504.5,23181,Experienced,0,1,6
MLVHS21HD4Y8,Applied Scientist,MNC,Finance,Canada,Remote,Remote,Mid,2,98035,115412,Full-time,2024,Large,106723.5,17377,Junior,1,0,2
MF4NNKM95D0P,Data Analyst,MNC,Healthcare,Canada,Remote,Remote,Senior,5,142683,178855,Full-time,2023,Large,160769.0,36172,Experienced,1,1,3
VFK9SM7VNAWJ,Machine Learning Engineer,Research Lab,Retail,UK,Remote,Remote,Senior,5,151636,173609,Full-time,2026,Small,162622.5,21973,Experienced,1,1,0
KR3KVR0I2FKX,MLOps Engineer,MNC,Tech,India,Remote,Remote,Mid,2,100712,126820,Full-time,2022,Medium,113766.0,26108,Junior,1,1,4
EJ9C0UU5WRYE,Applied Scientist,Research Lab,Education,India,Hyderabad,Hybrid,Entry,0,50287,73504,Full-time,2021,Large,61895.5,23217,Junior,0,0,5
QYMBNW8BKXCG,MLOps Engineer,Startup,Tech,USA,Remote,Remote,Mid,2,99810,129662,Full-time,2021,Large,114736.0,29852,Junior,1,1,5
YYDU3ASNRM6D,Machine Learning Engineer,Research Lab,Finance,Germany,Hamburg,Hybrid,Mid,2,103624,111174,Full-time,2026,Large,107399.0,7550,Junior,0,0,0
ZZ2P6EEAMYFP,Applied Scientist,Research Lab,Healthcare,Canada,Montreal,Onsite,Senior,5,142821,178261,Full-time,2022,Small,160541.0,35440,Experienced,0,1,4
EYYLH9P1EARP,Machine Learning Engineer,Startup,Tech,Australia,Remote,Remote,Entry,0,62993,86619,Full-time,2024,Large,74806.0,23626,Junior,1,0,2
BKADEVVHYBF0,AI Researcher,Research Lab,Healthcare,USA,New York,Hybrid,Mid,2,95770,110261,Full-time,2026,Large,103015.5,14491,Junior,0,0,0
UDUAHGK6T9DH,Applied Scientist,Research Lab,Retail,Australia,Sydney,Onsite,Senior,5,146004,177876,Full-time,2024,Small,161940.0,31872,Experienced,0,1,2
49PSO1LQSRNK,MLOps Engineer,Startup,Tech,UK,London,Onsite,Entry,0,55375,81177,Full-time,2020,Medium,68276.0,25802,Junior,0,0,6
